"","Kingdom","Phylum","Class","Order","Family","Genus","Specie","C01","C010","C011","C012","C013","C014","C015","C016","C017","C018","C019","C02","C020","C03","C04","C05","C06","C07","C08","C09","C11","C110","C111","C112","C113","C114","C115","C116","C117","C118","C119","C12","C120","C13","C14","C15","C16","C17","C18","C19","C41","C410","C411","C412","C413","C414","C415","C416","C417","C418","C419","C42","C420","C43","C44","C45","C46","C47","C48","C49","C61","C610","C611","C612","C613","C614","C615","C616","C617","C618","C619","C62","C620","C63","C64","C65","C66","C67","C68","C69","C71","C710","C711","C712","C713","C714","C715","C716","C717","C718","C719","C72","C720","C73","C74","C75","C76","C77","C78","C79"
"OTU_608_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0.00480934386808657,0,0,0,0,0,0.000343524562006183,0.000343524562006183,0,0,0,0,0,0.0082445894881484,0,0,0,0.00274819649604947,0,0,0.00755754036413604,0,0,0,0.000687049124012367,0,0,0.00103057368601855,0,0,0,0,0,0.0109927859841979,0,0,0,0.00137409824802473,0,0,0.00274819649604947,0,0,0,0,0,0,0,0,0,0,0,0,0.0106492614221917,0,0,0,0.00240467193404328,0,0,0.00309172105805565,0,0,0,0,0,0,0,0,0,0,0,0,0.0127104087942288,0,0,0,0.00171762281003092,0,0,0.000687049124012367,0.00103057368601855,0,0.000687049124012367,0,0,0,0,0.000343524562006183,0.000343524562006183,0.000343524562006183,0.000343524562006183,0.000343524562006183,0.000687049124012367,0.000687049124012367,0.000343524562006183,0.00171762281003092,0,0,0
"OTU_609_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144280316042597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120233596702164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147715561662659,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123668842322226,0,0,0,0,0,0,0.000343524562006183,0.00137409824802473,0,0.000343524562006183,0,0.000343524562006183,0,0.000687049124012367,0.000687049124012367,0,0,0,0,0,0,0.000343524562006183,0,0,0,0
"OTU_610_f_MB19","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","MB19","f_MB19","NA",0,0,0,0,0,0,0,0.00377877018206802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721401580212985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_611_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_613_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_614_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_615_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020611473720371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_616_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_618_Plesiomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Plesiomonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583991755410512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446581930608038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480934386808657,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0
"OTU_619_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0.0041222947440742,0,0,0,0.000343524562006183,0,0,0.000687049124012367,0,0,0,0,0,0.00858811405015459,0,0,0,0,0,0,0.00446581930608038,0,0,0,0.000343524562006183,0,0,0.00309172105805565,0,0,0,0,0,0.00996221229817932,0,0,0,0,0,0,0.00480934386808657,0,0,0,0,0,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0,0,0,0.0041222947440742,0,0,0,0,0,0,0,0,0,0,0,0,0.0116798351082102,0,0,0,0,0,0,0.000343524562006183,0.00137409824802473,0,0,0.000687049124012367,0,0,0.00103057368601855,0.000687049124012367,0.000343524562006183,0,0.000687049124012367,0.000343524562006183,0.00103057368601855,0.000687049124012367,0.000343524562006183,0.00103057368601855,0,0.000687049124012367,0.000687049124012367
"OTU_620_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0
"OTU_621_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_622_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.028169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219855719683957,0,0,0,0.000343524562006183,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250772930264514,0,0,0,0,0,0,0.00137409824802473,0.000343524562006183,0,0.000687049124012367,0.00103057368601855,0.000343524562006183,0,0,0.00137409824802473,0.000687049124012367,0.00103057368601855,0.00103057368601855,0.000687049124012367,0.000687049124012367,0.000343524562006183,0.000343524562006183,0.000687049124012367,0,0.000343524562006183,0.00103057368601855
"OTU_623_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_624_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192373754723463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158021298522844,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216420474063896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0.000687049124012367,0.00103057368601855,0.00103057368601855,0.000687049124012367,0,0.000343524562006183,0.00103057368601855,0,0,0,0.000343524562006183,0.000687049124012367,0
"OTU_625_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371006526966678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395053246307111,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422535211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395053246307111,0,0,0,0,0,0,0.00171762281003092,0.000343524562006183,0,0.000343524562006183,0.00137409824802473,0.000687049124012367,0.000343524562006183,0.000687049124012367,0.000343524562006183,0.000687049124012367,0.00103057368601855,0.000343524562006183,0.000343524562006183,0.00137409824802473,0.000687049124012367,0.000343524562006183,0,0.000343524562006183,0.000343524562006183,0.000687049124012367
"OTU_626_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0,0,0,0,0,0,0,0.00721401580212985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113363105462041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_628_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041222947440742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041222947440742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446581930608038,0,0,0,0,0,0,0,0.000343524562006183,0.000343524562006183,0,0.000343524562006183,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0
"OTU_629_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608038474750945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628649948471316,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604603229130883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553074544829955,0,0,0,0,0,0,0.00171762281003092,0.00103057368601855,0.000343524562006183,0.0020611473720371,0.000343524562006183,0.00171762281003092,0.000343524562006183,0,0.0020611473720371,0.000343524562006183,0.000687049124012367,0.00103057368601855,0.000687049124012367,0.00171762281003092,0.00103057368601855,0,0.0020611473720371,0,0.00137409824802473,0.000687049124012367
"OTU_630_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112676056338028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110271384403985,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095499828237719,0,0,0,0,0,0,0.0020611473720371,0.00309172105805565,0.000687049124012367,0.00309172105805565,0.00171762281003092,0.0020611473720371,0.000343524562006183,0.00171762281003092,0.00171762281003092,0.00103057368601855,0.00171762281003092,0.00240467193404328,0.000687049124012367,0.0020611473720371,0.00137409824802473,0.000343524562006183,0.00171762281003092,0.00103057368601855,0.000687049124012367,0.00240467193404328
"OTU_631_Flavobacterium","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","bacterium",0,0.00652696667811749,0,0.000687049124012367,0,0,0.00137409824802473,0,0,0.000687049124012367,0,0.00137409824802473,0.00343524562006183,0.000343524562006183,0,0,0,0,0,0,0.000343524562006183,0.0020611473720371,0,0.000687049124012367,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0.00377877018206802,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_632_Comamonas","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","bacterium",0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171762281003092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_633_f_Ilumatobacteraceae","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","f_Ilumatobacteraceae","Acidimicrobiales bacterium",0,0,0.000343524562006183,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_637_Azovibrio","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azovibrio","Rhodocyclaceae bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_638_hgcI clade","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","Actinomycetales bacterium",0,0,0,0.000343524562006183,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_639_hgcI clade","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","Actinomycetales bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_640_hgcI clade","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","Actinomycetales bacterium",0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_641_Rhodoluna","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Rhodoluna","Microbacteriaceae bacterium",0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_642_hgcI clade","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","Actinomycetales bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_643_Acidovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax delafieldii",0,0,0.000687049124012367,0,0,0,0.00137409824802473,0.0020611473720371,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0.00171762281003092,0.013053933356235,0,0,0,0,0,0,0,0.00240467193404328,0,0,0,0,0,0,0.000343524562006183,0,0,0,0.0041222947440742,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0.000343524562006183,0,0,0,0.0041222947440742,0,0,0,0,0,0,0,0,0.0082445894881484,0,0,0,0,0.000343524562006183,0,0.000343524562006183,0,0,0.000687049124012367,0,0,0.00103057368601855,0,0.000343524562006183,0.000343524562006183,0.000687049124012367,0,0,0.000343524562006183,0.000687049124012367,0,0.000687049124012367,0
"OTU_644_Duganella","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella","Duganella sp. NBGD12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480934386808657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127104087942288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137409824802473,0.00309172105805565,0.000687049124012367,0.000343524562006183,0,0,0,0,0.000687049124012367,0.000343524562006183,0.000687049124012367,0,0.000687049124012367,0,0,0,0,0.000343524562006183,0
"OTU_645_hgcI clade","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","Candidatus Planktophila sp.",0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0.000343524562006183,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_646_Rhodoferax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","Rhodoferax sp.",0,0,0,0,0.0906904843696324,0,0.000343524562006183,0.309859154929577,0,0,0.000343524562006183,0,0.0666437650291996,0,0,0,0,0,0,0,0.00274819649604947,0,0,0,0.0549639299209893,0,0,0.0103057368601855,0,0,0,0,0.0559945036070079,0.00515286843009275,0,0,0,0,0,0,0.0041222947440742,0,0,0,0.0133974579182412,0,0,0,0,0,0,0,0.119546547578152,0.00103057368601855,0,0,0.000687049124012367,0,0,0,0.00583991755410512,0,0,0,0.00721401580212985,0,0,0,0,0,0,0,0.0233596702164205,0.0020611473720371,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0.000343524562006183,0,0,0.00103057368601855,0.000343524562006183,0.000343524562006183,0,0.00103057368601855,0,0,0,0.000687049124012367,0.000343524562006183,0,0.000687049124012367
"OTU_647_Limnohabitans","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Curvibacter sp.",0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0.000343524562006183,0,0,0.000343524562006183,0,0,0.000343524562006183,0,0,0,0,0,0,0,0.000343524562006183,0.000687049124012367,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0.00103057368601855,0,0,0,0.0020611473720371,0.000343524562006183,0.000343524562006183,0,0,0.00171762281003092,0,0,0.000343524562006183,0,0,0,0,0,0.0020611473720371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183
"OTU_648_hgcI clade","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","Clavibacter sp.",0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_649_Polynucleobacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter","Polynucleobacter sp.",0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_650_Rhodoferax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","Rhodoferax sp.",0,0,0,0,0.0188938509103401,0,0.000343524562006183,0.00961868773617314,0,0,0,0,0.00240467193404328,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0.0185503263483339,0,0,0,0,0,0.000343524562006183,0,0.00377877018206802,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0.00515286843009275,0,0,0,0,0,0,0,0.0082445894881484,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0.0020611473720371,0.000343524562006183,0,0,0,0,0,0,0,0.00240467193404328,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0.00103057368601855,0.000343524562006183,0.000343524562006183,0,0,0,0.000343524562006183,0,0.000687049124012367,0.000343524562006183,0.000687049124012367,0,0,0
"OTU_651_Polaromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas","Polaromonas sp.",0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_652_Curvibacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","beta proteobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_653_f_Comamonadaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","f_Comamonadaceae","bacterium",0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082445894881484,0,0,0,0,0.0061834421161113,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721401580212985,0,0,0,0,0.00377877018206802,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755754036413604,0,0,0,0,0.00240467193404328,0.00171762281003092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893163861216077,0,0,0,0,0.000343524562006183,0.000343524562006183,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183
